BHK,Rent,Size,Bathroom,Cluster,City,Area Type
2.0,16999.999999999996,1150.0,2.0,4,Hyderabad,Super Area
1.0,6500.0,450.0,1.0,5,Hyderabad,Carpet Area
2.0,10000.0,927.0,2.0,4,Hyderabad,Super Area
3.0,22000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,15000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1200.0,2.0,4,Hyderabad,Super Area
3.0,52000.0,2175.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,6500.0,562.0,1.0,4,Hyderabad,Super Area
2.0,20000.0,1500.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1950.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,14000.0,1360.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1800.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12500.0,950.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,780.0,2.0,5,Hyderabad,Carpet Area
1.0,10000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,16999.999999999996,1050.0,2.0,4,Hyderabad,Super Area
1.0,15500.0,600.0,1.0,5,Hyderabad,Carpet Area
3.0,65000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,60000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,45000.0,1900.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,10500.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,200.0,1.0,4,Hyderabad,Super Area
3.0,20000.0,1400.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,20000.0,1200.0,2.0,5,Hyderabad,Carpet Area
3.0,18000.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12000.0,1150.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,130.0,2.0,4,Hyderabad,Super Area
4.0,67500.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
3.0,28000.0,1720.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,6000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,12500.0,1200.0,2.0,4,Hyderabad,Super Area
4.0,31000.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,7000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,22000.0,1300.0,2.0,4,Hyderabad,Super Area
2.0,17500.0,1400.0,2.0,4,Hyderabad,Super Area
2.0,14000.0,650.0,2.0,4,Hyderabad,Super Area
2.0,9500.0,103.0,2.0,4,Hyderabad,Super Area
1.0,7000.0,950.0,1.0,4,Hyderabad,Super Area
3.0,15000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,15000.0,1550.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,140.0,2.0,4,Hyderabad,Super Area
3.0,14000.0,1800.0,2.0,4,Hyderabad,Super Area
4.0,67500.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
1.0,5500.0,500.0,1.0,4,Hyderabad,Super Area
2.0,14000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1300.0,2.0,4,Hyderabad,Super Area
2.0,13000.0,600.0,2.0,4,Hyderabad,Super Area
3.0,20000.0,1000.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,25000.0,1000.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,7500.0,500.0,1.0,4,Hyderabad,Super Area
1.0,67500.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,12000.0,1100.0,2.0,5,Hyderabad,Carpet Area
2.0,9500.0,1100.0,2.0,5,Hyderabad,Carpet Area
2.0,12000.0,200.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,1800.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,190.0,2.0,4,Hyderabad,Super Area
3.0,16000.0,1350.0,2.0,4,Hyderabad,Super Area
2.0,12333.0,1200.0,2.0,4,Hyderabad,Super Area
1.0,9500.0,400.0,1.0,5,Hyderabad,Carpet Area
2.0,16000.0,1200.0,2.0,4,Hyderabad,Super Area
3.0,20000.0,1400.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,14000.0,1300.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,7500.0,400.0,1.0,5,Hyderabad,Carpet Area
1.0,13900.0,650.0,1.0,4,Hyderabad,Super Area
1.0,5500.0,500.0,1.0,4,Hyderabad,Super Area
2.0,9000.0,875.0,2.0,4,Hyderabad,Super Area
1.0,4700.0,850.0,2.0,4,Hyderabad,Super Area
3.0,30000.0,1730.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,16500.0,1500.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,24000.0,1600.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,9500.0,900.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,925.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1500.0,2.0,4,Hyderabad,Super Area
3.0,22500.0,1600.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,32000.0,1300.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,10000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,13000.0,133.0,2.0,4,Hyderabad,Super Area
2.0,7000.0,950.0,2.0,4,Hyderabad,Super Area
3.0,12000.0,1200.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,7500.0,950.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1095.0,2.0,4,Hyderabad,Super Area
1.0,8000.0,400.0,1.0,4,Hyderabad,Super Area
3.0,25000.0,2175.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,26000.0,1450.0,2.0,4,Hyderabad,Super Area
3.0,15000.0,192.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,3000.0,80.0,1.0,4,Hyderabad,Super Area
2.0,12500.0,1315.0,2.0,4,Hyderabad,Super Area
3.0,42000.0,1600.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,20000.0,1450.0,2.0,4,Hyderabad,Super Area
3.0,40000.0,1900.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,45000.0,2175.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,8499.999999999998,450.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,100.0,2.0,4,Hyderabad,Super Area
2.0,14000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,11000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1400.0,2.0,4,Hyderabad,Super Area
3.0,55000.0,2000.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,10000.0,1070.0,2.0,5,Hyderabad,Carpet Area
2.0,25000.0,1450.0,2.0,5,Hyderabad,Carpet Area
2.0,27000.0,1230.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1000.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,16000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,150.0,2.0,4,Hyderabad,Super Area
2.0,14000.0,850.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1300.0,2.0,4,Hyderabad,Super Area
4.0,67500.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,16000.0,1250.0,2.0,4,Hyderabad,Super Area
1.0,6000.0,100.0,1.0,4,Hyderabad,Super Area
3.0,26000.0,1550.0,2.0,5,Hyderabad,Carpet Area
2.0,13000.0,1300.0,2.0,5,Hyderabad,Carpet Area
3.0,28000.0,1600.0,2.0,5,Hyderabad,Carpet Area
2.0,8499.999999999998,1200.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12500.0,1200.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1970.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,10000.0,650.0,2.0,5,Hyderabad,Carpet Area
2.0,12000.0,1000.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,15000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,6000.0,1250.0,2.0,4,Hyderabad,Super Area
3.0,30000.0,1940.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,18000.0,700.0,2.0,5,Hyderabad,Carpet Area
2.0,8499.999999999998,700.0,1.0,4,Hyderabad,Super Area
2.0,7500.0,100.0,2.0,4,Hyderabad,Super Area
1.0,12000.0,300.0,1.0,4,Hyderabad,Super Area
2.0,15000.0,980.0,2.0,4,Hyderabad,Super Area
2.0,15500.0,800.0,2.0,4,Hyderabad,Super Area
3.0,20000.0,1250.0,2.0,4,Hyderabad,Super Area
2.0,11000.0,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,15000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,16999.999999999996,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,20000.0,2000.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,20000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12000.0,1050.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,25000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,11500.0,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,6500.0,700.0,2.0,4,Hyderabad,Super Area
1.0,10000.0,750.0,1.0,4,Hyderabad,Super Area
1.0,6000.0,450.0,1.0,4,Hyderabad,Super Area
3.0,14000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,33999.99999999999,1500.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,15000.0,1550.0,2.0,4,Hyderabad,Super Area
2.0,20000.0,1450.0,2.0,4,Hyderabad,Super Area
2.0,9500.0,650.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,650.0,2.0,5,Hyderabad,Carpet Area
3.0,30000.0,1500.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,13000.0,900.0,2.0,4,Hyderabad,Super Area
3.0,45000.0,1645.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,8000.0,600.0,2.0,4,Hyderabad,Super Area
2.0,25000.0,1250.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1300.0,2.0,5,Hyderabad,Carpet Area
2.0,19000.0,1000.0,2.0,5,Hyderabad,Carpet Area
3.0,22000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,15000.0,1150.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,110.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,103.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1050.0,2.0,5,Hyderabad,Carpet Area
2.0,7000.0,59.99999999999999,2.0,4,Hyderabad,Super Area
2.0,15000.0,1170.0,2.0,4,Hyderabad,Super Area
2.0,9500.0,167.0,2.0,4,Hyderabad,Super Area
1.0,6500.0,500.0,1.0,4,Hyderabad,Super Area
1.0,10000.0,600.0,1.0,4,Hyderabad,Super Area
1.0,8000.0,600.0,1.0,4,Hyderabad,Super Area
1.0,3300.0,200.0,1.0,4,Hyderabad,Super Area
2.0,12000.0,600.0,1.0,4,Hyderabad,Super Area
2.0,20000.0,900.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,800.0,2.0,4,Hyderabad,Super Area
3.0,20000.0,1000.0,2.0,5,Hyderabad,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,10000.0,1400.0,2.0,4,Hyderabad,Super Area
1.0,8499.999999999998,550.0,1.0,4,Hyderabad,Super Area
1.0,8000.0,540.0,1.0,5,Hyderabad,Carpet Area
1.0,8000.0,400.0,1.0,4,Hyderabad,Super Area
2.0,13000.0,1225.0,2.0,4,Hyderabad,Super Area
3.0,15500.0,1430.0,2.0,5,Hyderabad,Carpet Area
2.0,30000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1197.0,2.0,4,Hyderabad,Super Area
2.0,18000.0,1150.0,2.0,5,Hyderabad,Carpet Area
1.0,12000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,9000.0,1200.0,2.0,5,Hyderabad,Carpet Area
1.0,6000.0,500.0,2.0,4,Hyderabad,Super Area
3.0,32000.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,36000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,16999.999999999996,1219.9999999999998,2.0,4,Hyderabad,Super Area
3.0,20000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,9000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,9500.0,850.0,2.0,4,Hyderabad,Super Area
2.0,7000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,16999.999999999996,100.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,19500.0,1140.0,2.0,4,Hyderabad,Super Area
2.0,25000.0,1100.0,2.0,4,Hyderabad,Super Area
3.0,14000.0,1400.0,2.0,4,Hyderabad,Super Area
2.0,16000.0,1350.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,180.0,2.0,5,Hyderabad,Carpet Area
2.0,13000.0,1250.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1300.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,840.0,2.0,4,Hyderabad,Super Area
2.0,7500.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,13000.0,700.0,2.0,4,Hyderabad,Super Area
4.0,52000.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,22000.0,1100.0,2.0,5,Hyderabad,Carpet Area
2.0,18000.0,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,7000.0,1000.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,16500.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,13000.0,1550.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,6000.0,600.0,1.0,4,Hyderabad,Super Area
1.0,6000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,21000.0,1100.0,2.0,5,Hyderabad,Carpet Area
3.0,10000.0,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,12000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,30000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,15000.0,1300.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,950.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,8000.0,1200.0,2.0,4,Hyderabad,Super Area
4.5,60000.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,8000.0,550.0,2.0,4,Hyderabad,Super Area
2.0,8499.999999999998,1000.0,2.0,5,Hyderabad,Carpet Area
2.0,7500.0,800.0,2.0,4,Hyderabad,Super Area
2.0,5000.0,600.0,1.0,4,Hyderabad,Super Area
3.0,30000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,7500.0,500.0,1.0,4,Hyderabad,Super Area
2.0,12000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,15500.0,1100.0,2.0,4,Hyderabad,Super Area
3.0,26000.0,1450.0,2.0,4,Hyderabad,Super Area
1.0,8000.0,550.0,1.0,4,Hyderabad,Super Area
2.0,12000.0,933.0,2.0,4,Hyderabad,Super Area
3.0,15000.0,1100.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,1030.0,2.0,4,Hyderabad,Super Area
3.0,20000.0,1150.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,12500.0,850.0,2.0,5,Hyderabad,Carpet Area
2.0,18000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,21000.0,1400.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,67500.0,2175.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,26000.0,1700.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,53000.0,1742.0,2.0,4,Hyderabad,Super Area
2.0,13000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1440.0,2.0,4,Hyderabad,Super Area
3.0,28000.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,57000.0,1838.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,10000.0,1200.0,2.0,4,Hyderabad,Super Area
3.0,21467.0,200.0,1.0,4,Hyderabad,Super Area
1.0,32000.0,1050.0,1.0,5,Hyderabad,Carpet Area
1.0,7000.0,400.0,1.0,5,Hyderabad,Carpet Area
2.0,30000.0,1350.0,2.0,4,Hyderabad,Super Area
3.0,40000.0,1960.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,9000.0,800.0,1.0,4,Hyderabad,Super Area
2.0,15000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,18000.0,1100.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1480.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,8499.999999999998,700.0,1.0,5,Hyderabad,Carpet Area
3.0,20000.0,1500.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,12500.0,900.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1250.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1100.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,18000.0,1300.0,2.0,4,Hyderabad,Super Area
3.0,12000.0,1275.0,2.0,5,Hyderabad,Carpet Area
3.0,13000.0,1265.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,13000.0,700.0,1.0,5,Hyderabad,Carpet Area
2.0,25000.0,1150.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,850.0,2.0,5,Hyderabad,Carpet Area
2.0,10000.0,1285.0,2.0,4,Hyderabad,Super Area
3.0,15000.0,2000.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,20000.0,1000.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,13500.0,700.0,1.0,4,Hyderabad,Super Area
3.0,21000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1400.0,2.0,4,Hyderabad,Super Area
2.0,24000.0,1350.0,2.0,5,Hyderabad,Carpet Area
2.0,13000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,840.0,2.0,4,Hyderabad,Super Area
2.0,55000.0,1325.0,2.0,4,Hyderabad,Super Area
4.5,50000.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
3.0,32000.0,1250.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,22000.0,1500.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,8499.999999999998,1050.0,2.0,5,Hyderabad,Carpet Area
3.0,12000.0,1200.0,2.0,4,Hyderabad,Super Area
3.0,15000.0,1500.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,3000.0,100.0,1.0,4,Hyderabad,Super Area
3.0,52000.0,1742.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,9500.0,650.0,2.0,5,Hyderabad,Carpet Area
3.0,46000.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
2.0,12000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,175.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,160.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,1200.0,2.0,4,Hyderabad,Super Area
2.0,39000.0,1283.0,2.0,4,Hyderabad,Super Area
1.0,9000.0,600.0,1.0,4,Hyderabad,Super Area
4.0,67500.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
3.0,25000.0,1500.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,14000.0,540.0,1.0,5,Hyderabad,Carpet Area
1.0,6000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,15000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,1350.0,2.0,5,Hyderabad,Carpet Area
1.0,6000.0,400.0,1.0,4,Hyderabad,Super Area
2.0,10000.0,119.99999999999999,2.0,4,Hyderabad,Super Area
3.0,35000.0,2175.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,16000.0,400.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,14000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,90.0,1.0,4,Hyderabad,Super Area
1.0,7000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,8000.0,1150.0,2.0,4,Hyderabad,Super Area
3.0,22000.0,1700.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,1000.0,2.0,4,Hyderabad,Super Area
3.0,10000.0,1100.0,1.0,5,Hyderabad,Carpet Area
3.0,15000.0,1360.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,6500.0,400.0,1.0,4,Hyderabad,Super Area
2.0,25000.0,1150.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,700.0,2.0,4,Hyderabad,Super Area
1.0,9000.0,100.0,1.0,5,Hyderabad,Carpet Area
2.0,7000.0,800.0,2.0,5,Hyderabad,Carpet Area
2.0,20000.0,500.0,2.0,4,Hyderabad,Super Area
2.0,9000.0,900.0,2.0,4,Hyderabad,Super Area
3.0,30000.0,1500.0,2.0,5,Hyderabad,Carpet Area
3.0,15500.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,10500.0,1300.0,2.0,4,Hyderabad,Super Area
3.0,16000.0,1305.0,2.0,4,Hyderabad,Super Area
1.0,6000.0,400.0,1.0,4,Hyderabad,Super Area
2.0,15000.0,600.0,2.0,4,Hyderabad,Super Area
2.0,21000.0,1130.0,2.0,4,Hyderabad,Super Area
4.0,67500.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
1.0,9000.0,890.0,1.0,5,Hyderabad,Carpet Area
3.0,30000.0,1606.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,6500.0,650.0,1.0,4,Hyderabad,Super Area
2.0,6000.0,600.0,1.0,4,Hyderabad,Super Area
2.0,45000.0,1350.0,2.0,5,Hyderabad,Carpet Area
2.0,15000.0,1050.0,2.0,4,Hyderabad,Super Area
2.0,16000.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,22000.0,1840.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,13000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1100.0,2.0,4,Hyderabad,Super Area
3.0,15000.0,2000.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,9000.0,750.0,1.0,4,Hyderabad,Super Area
3.0,20000.0,1650.0,2.0,4,Hyderabad,Super Area
2.0,6500.0,600.0,2.0,4,Hyderabad,Super Area
3.0,45000.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
3.0,42000.0,2175.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,12000.0,550.0,2.0,4,Hyderabad,Super Area
3.0,24000.0,1700.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,16000.0,1050.0,2.0,5,Hyderabad,Carpet Area
4.5,20000.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
2.0,15000.0,800.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1000.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,1100.0,2.0,4,Hyderabad,Super Area
1.0,6500.0,160.0,1.0,4,Hyderabad,Super Area
2.0,22000.0,1230.0,2.0,4,Hyderabad,Super Area
1.0,6200.0,500.0,1.0,4,Hyderabad,Super Area
1.0,9000.0,300.0,1.0,4,Hyderabad,Super Area
2.0,9000.0,1156.0,2.0,5,Hyderabad,Carpet Area
2.0,15000.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,1250.0,2.0,5,Hyderabad,Carpet Area
3.0,15000.0,900.0,3.0000000000000004,4,Hyderabad,Super Area
1.0,6800.0,650.0,1.0,4,Hyderabad,Super Area
1.0,5000.0,350.0,1.0,4,Hyderabad,Super Area
2.0,12000.0,1500.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,100.0,2.0,4,Hyderabad,Super Area
2.0,12000.0,900.0,2.0,4,Hyderabad,Super Area
2.0,18000.0,990.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1700.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,15000.0,900.0,2.0,4,Hyderabad,Super Area
3.0,23000.0,1700.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,10500.0,1050.0,2.0,4,Hyderabad,Super Area
3.0,37000.0,1550.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,16000.0,1050.0,2.0,5,Hyderabad,Carpet Area
3.0,25000.0,1600.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,14000.0,1250.0,2.0,4,Hyderabad,Super Area
2.0,10000.0,700.0,1.0,4,Hyderabad,Super Area
2.0,12500.0,1100.0,2.0,4,Hyderabad,Super Area
2.0,15000.0,850.0,1.0,4,Hyderabad,Super Area
3.0,35000.0,1700.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,30000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,8000.0,520.0,1.0,4,Hyderabad,Super Area
2.0,7000.0,800.0,2.0,4,Hyderabad,Super Area
1.0,5500.0,67.0,1.0,4,Hyderabad,Super Area
1.0,5000.0,500.0,1.0,4,Hyderabad,Super Area
2.0,8499.999999999998,1060.0,2.0,4,Hyderabad,Super Area
2.0,8000.0,900.0,1.0,4,Hyderabad,Super Area
2.0,16000.0,1650.0,1.0,4,Hyderabad,Super Area
2.0,7500.0,800.0,2.0,4,Hyderabad,Super Area
4.5,35000.0,2175.0,3.4999999999999996,4,Hyderabad,Super Area
3.0,8000.0,1100.0,1.0,5,Hyderabad,Carpet Area
2.0,45000.0,1492.0,2.0,4,Hyderabad,Super Area
3.0,9000.0,1100.0,1.0,5,Hyderabad,Carpet Area
4.0,60000.0,2175.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,67500.0,2175.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,9000.0,1100.0,2.0,5,Hyderabad,Carpet Area
2.0,11000.0,90.0,2.0,4,Hyderabad,Super Area
2.0,5800.0,760.0,2.0,4,Hyderabad,Super Area
1.0,9000.0,600.0,1.0,4,Hyderabad,Super Area
2.0,18000.0,940.0,2.0,4,Hyderabad,Super Area
3.0,45000.0,1742.0,3.0000000000000004,5,Hyderabad,Carpet Area
3.0,55000.0,2000.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,9500.0,800.0,1.0,4,Hyderabad,Super Area
3.0,35000.0,1800.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,7500.0,1350.0,2.0,4,Hyderabad,Super Area
3.0,25000.0,1685.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,12500.0,1250.0,3.0000000000000004,4,Hyderabad,Super Area
3.0,22000.0,1800.0,3.0000000000000004,5,Hyderabad,Carpet Area
2.0,7500.0,853.0,2.0,4,Hyderabad,Super Area
3.0,42000.0,2000.0,3.0000000000000004,5,Hyderabad,Carpet Area
1.0,8000.0,800.0,1.0,4,Hyderabad,Super Area
2.0,20000.0,1200.0,1.0,4,Hyderabad,Super Area
2.0,19000.0,1100.0,2.0,5,Hyderabad,Carpet Area
1.0,14000.0,550.0,1.0,5,Hyderabad,Carpet Area
4.0,67500.0,2175.0,3.4999999999999996,5,Hyderabad,Carpet Area
2.0,18500.0,920.0,2.0,5,Hyderabad,Carpet Area
3.0,38000.0,1400.0,2.0,5,Hyderabad,Carpet Area
3.0,67000.0,2175.0,3.0000000000000004,4,Hyderabad,Super Area
2.0,5000.0,650.0,2.0,4,Hyderabad,Super Area
1.0,25000.0,700.0,2.0,5,Hyderabad,Carpet Area
